customer_id,age,annual_income_gbp,employment_status,employment_length_years,loan_type,loan_amount_gbp,loan_term_months,interest_rate_pct,credit_score,outstanding_balance_gbp,days_past_due,previous_defaults,default_flag,loan_to_income_ratio,dpd_bucket,risk_bucket,pd_score,ai_risk_bucket
100165,42,123000.0,Employed,4.9,Unsecured Personal Loan,4100,36,2.49,,13800,0,0,0,0.0333333333333333,Current,Low Risk,0.005307903950773562,Low Risk
100166,46,72600.0,Employed,23.1,Unsecured Personal Loan,14200,36,13.61,554.0,10000,20,1,0,0.1955922865013774,Current,High Risk,0.1638802346821902,Low Risk
100167,57,48100.0,Employed,1.9,Unsecured Personal Loan,45500,36,8.91,615.0,5000,0,0,0,0.945945945945946,Current,Medium Risk,0.08711975184821587,Low Risk
100168,36,48900.0,Self-Employed,2.1,Auto Loan,15800,12,6.02,711.0,16600,20,3,0,0.3231083844580777,Current,High Risk,0.12936050260077436,Low Risk
100169,30,55600.0,Retired,0.4,Mortgage,13200,36,11.48,727.0,32100,0,0,0,0.237410071942446,Current,Low Risk,0.018368988074301353,Low Risk
100170,29,53100.0,Contract,2.9,Unsecured Personal Loan,16200,36,4.58,679.0,12600,0,0,0,0.3050847457627118,Current,Low Risk,0.02086195970781478,Low Risk
100171,30,41800.0,Employed,1.5,Mortgage,13300,48,8.72,773.0,37900,0,1,0,0.3181818181818181,Current,High Risk,0.025078500394171723,Low Risk
100172,37,38300.0,Contract,2.1,Mortgage,8200,36,6.98,712.0,3400,0,0,0,0.2140992167101827,Current,Low Risk,0.02523890320065726,Low Risk
100173,41,35200.0,Unemployed,9.0,Unsecured Personal Loan,21900,12,9.42,620.0,4400,0,0,0,0.6221590909090909,Current,Medium Risk,0.0711401979415297,Low Risk
100174,41,24900.0,Unemployed,13.7,Auto Loan,15300,36,7.31,658.0,18000,20,0,0,0.6144578313253012,Current,Low Risk,0.0660623357199322,Low Risk
100175,46,31600.0,Employed,1.0,Unsecured Personal Loan,13500,24,3.15,568.0,11900,0,0,0,0.4272151898734177,Current,Medium Risk,0.05265851998099896,Low Risk
100176,38,15600.0,Employed,,Auto Loan,7400,48,7.73,671.0,24800,0,0,0,0.4743589743589743,Current,Low Risk,0.03895707496698363,Low Risk
100177,53,34600.0,Employed,,Unsecured Personal Loan,29200,36,10.65,769.0,9800,30,0,0,0.8439306358381502,30-59 DPD,Medium Risk,0.08256613106677302,Low Risk
100178,35,,Employed,0.3,Auto Loan,19900,24,7.41,735.0,5400,0,0,1,,Current,Low Risk,0.03412092245677473,Low Risk
100179,65,20900.0,Employed,0.5,Unsecured Personal Loan,9600,60,9.83,792.0,8500,60,3,0,0.4593301435406698,60-89 DPD,High Risk,0.3548068573271545,Medium Risk
100180,44,39700.0,Employed,0.9,Mortgage,24400,36,4.36,656.0,3400,120,3,1,0.614609571788413,90+ DPD,High Risk,0.7171622958359811,High Risk
100181,29,72800.0,Employed,4.5,Mortgage,9900,12,7.42,788.0,4500,0,0,0,0.1359890109890109,Current,Low Risk,0.013217171861818644,Low Risk
100182,27,57500.0,Unemployed,0.8,Unsecured Personal Loan,8400,36,5.63,665.0,19500,0,0,0,0.1460869565217391,Current,Low Risk,0.016920757324189434,Low Risk
100183,43,16600.0,Employed,17.2,Unsecured Personal Loan,8500,24,9.74,798.0,18200,0,0,0,0.5120481927710843,Current,Low Risk,0.03636176311439952,Low Risk
100184,36,22100.0,Employed,3.0,Unsecured Personal Loan,4600,48,7.59,678.0,12800,20,0,0,0.2081447963800904,Current,Low Risk,0.05812191038009557,Low Risk
100185,45,58100.0,Retired,3.5,Auto Loan,17700,48,9.57,737.0,3000,0,0,0,0.3046471600688468,Current,Low Risk,0.022511779716872023,Low Risk
100186,43,22200.0,Contract,1.4,Unsecured Personal Loan,4500,60,10.76,798.0,7700,0,2,0,0.2027027027027027,Current,High Risk,0.059132677092138264,Low Risk
100187,37,32500.0,Unemployed,3.2,Auto Loan,6400,36,9.57,665.0,4200,20,2,0,0.1969230769230769,Current,High Risk,0.14172020823673728,Low Risk
100188,30,47800.0,Retired,5.4,Unsecured Personal Loan,3800,36,8.32,,22600,0,0,0,0.0794979079497907,Current,Low Risk,0.021800336941302987,Low Risk
100189,23,22400.0,Employed,7.0,Unsecured Personal Loan,12700,48,4.51,783.0,6600,30,0,0,0.5669642857142857,30-59 DPD,Medium Risk,0.04011845578059046,Low Risk
100190,34,38300.0,Retired,7.0,Unsecured Personal Loan,12200,12,7.49,669.0,4600,10,0,0,0.3185378590078328,Current,Low Risk,0.05254455210298539,Low Risk
100191,47,18600.0,Employed,,Unsecured Personal Loan,11000,36,5.9,574.0,10100,0,0,0,0.5913978494623655,Current,Medium Risk,0.06971264242455683,Low Risk
100192,40,26900.0,Employed,11.7,Auto Loan,7100,36,6.47,851.0,6300,30,0,0,0.2639405204460966,30-59 DPD,Medium Risk,0.03292903518014657,Low Risk
100193,26,42600.0,Employed,8.5,Mortgage,6600,12,6.38,642.0,28000,10,0,0,0.1549295774647887,Current,Medium Risk,0.03525961190426453,Low Risk
100194,40,16400.0,Employed,7.1,Unsecured Personal Loan,17700,36,4.56,693.0,5900,0,1,0,1.079268292682927,Current,High Risk,0.07610241192572613,Low Risk
100195,42,45300.0,Employed,0.3,Auto Loan,9600,48,1.63,772.0,3700,0,0,0,0.2119205298013245,Current,Low Risk,0.012629552730799663,Low Risk
100196,29,36000.0,Self-Employed,0.0,Unsecured Personal Loan,16200,48,5.5,,2200,0,2,0,0.45,Current,High Risk,0.07401931912101356,Low Risk
100197,40,47900.0,Unemployed,1.2,Auto Loan,7900,12,8.08,599.0,9700,0,0,0,0.1649269311064718,Current,Medium Risk,0.03950596096244205,Low Risk
100198,39,40600.0,Self-Employed,5.4,Unsecured Personal Loan,14900,12,3.46,700.0,6700,90,0,1,0.3669950738916256,90+ DPD,High Risk,0.1936875994879918,Low Risk
100199,27,71800.0,Employed,2.6,Auto Loan,29200,24,7.55,537.0,3600,0,1,0,0.4066852367688022,Current,High Risk,0.09287469052092563,Low Risk
100200,42,38700.0,Contract,2.6,Mortgage,19000,48,13.2,657.0,22800,10,1,0,0.4909560723514211,Current,High Risk,0.09290461650784966,Low Risk
100201,44,29300.0,Self-Employed,10.8,Unsecured Personal Loan,10400,12,10.57,700.0,15800,0,0,0,0.3549488054607508,Current,Low Risk,0.048946433139318304,Low Risk
100202,49,38600.0,Employed,11.3,Auto Loan,15600,48,12.43,658.0,9700,0,0,0,0.4041450777202072,Current,Low Risk,0.05901432687748428,Low Risk
100203,49,47700.0,Self-Employed,12.0,Unsecured Personal Loan,11600,12,8.67,557.0,25700,60,2,0,0.2431865828092243,60-89 DPD,High Risk,0.40733771168692234,High Risk
100204,24,37200.0,Employed,1.9,Unsecured Personal Loan,13400,36,11.0,808.0,15700,30,0,0,0.3602150537634408,30-59 DPD,Medium Risk,0.04236497878537348,Low Risk
100205,29,37100.0,Employed,5.9,Unsecured Personal Loan,11000,24,5.33,688.0,5600,0,0,0,0.2964959568733153,Current,Low Risk,0.033304174942313435,Low Risk
100206,43,25600.0,Contract,1.6,Unsecured Personal Loan,12100,48,5.57,794.0,4800,0,0,0,0.47265625,Current,Low Risk,0.020314431852177215,Low Risk
100207,43,26100.0,Employed,1.1,Unsecured Personal Loan,15200,24,-0.72,659.0,17500,0,1,0,0.582375478927203,Current,High Risk,0.04843010775817708,Low Risk
100208,43,18000.0,Employed,1.0,Unsecured Personal Loan,7400,36,11.06,610.0,13100,0,1,0,0.4111111111111111,Current,High Risk,0.12643414801365868,Low Risk
100209,75,87100.0,Contract,2.1,Unsecured Personal Loan,7300,24,12.12,702.0,11100,0,2,1,0.0838117106773823,Current,High Risk,0.05226242977646265,Low Risk
100210,44,19500.0,Unemployed,2.8,Unsecured Personal Loan,23200,48,5.84,663.0,5500,0,0,0,1.1897435897435895,Current,Low Risk,0.04890393307968101,Low Risk
100211,49,25700.0,Employed,8.9,Auto Loan,5100,48,6.74,586.0,15100,90,0,0,0.1984435797665369,90+ DPD,High Risk,0.3212258385287821,Medium Risk
100212,48,25400.0,Employed,0.6,Mortgage,6400,12,5.24,798.0,5800,0,0,0,0.2519685039370078,Current,Low Risk,0.023803129669067082,Low Risk
100213,45,56800.0,Employed,6.6,Unsecured Personal Loan,14700,48,8.65,630.0,9200,30,1,0,0.2588028169014084,30-59 DPD,High Risk,0.11742295548370912,Low Risk
100214,35,31300.0,Self-Employed,3.8,Unsecured Personal Loan,7800,36,10.87,533.0,27300,10,0,0,0.2492012779552715,Current,Medium Risk,0.08043128559191488,Low Risk
100215,46,67800.0,Employed,1.7,Unsecured Personal Loan,18200,12,2.27,786.0,6200,0,0,0,0.2684365781710914,Current,Low Risk,0.013080122974884423,Low Risk
100216,30,25900.0,Employed,3.4,Mortgage,13600,36,8.73,640.0,3300,30,0,0,0.525096525096525,30-59 DPD,Medium Risk,0.10368349452556308,Low Risk
100217,36,41800.0,Retired,1.8,Auto Loan,4100,24,6.67,631.0,4700,0,0,0,0.0980861244019138,Current,Medium Risk,0.03174060103188018,Low Risk
100218,33,23900.0,Employed,4.5,Unsecured Personal Loan,19800,48,7.84,539.0,19900,30,1,0,0.8284518828451882,30-59 DPD,High Risk,0.23413999691753754,Medium Risk
100219,39,106100.0,Employed,2.8,Unsecured Personal Loan,21700,48,8.88,819.0,11800,0,0,0,0.2045240339302544,Current,Low Risk,0.007163706595861581,Low Risk
100220,61,20100.0,Employed,0.9,Unsecured Personal Loan,7400,12,6.94,577.0,9000,0,3,0,0.3681592039800995,Current,High Risk,0.27946812966445567,Medium Risk
100221,19,42400.0,Self-Employed,0.6,Unsecured Personal Loan,17200,36,7.19,685.0,6900,30,0,0,0.4056603773584905,30-59 DPD,Medium Risk,0.053931097831332916,Low Risk
100222,45,49900.0,Employed,4.0,Mortgage,8000,48,6.86,753.0,13900,0,2,0,0.1603206412825651,Current,High Risk,0.041379206297538065,Low Risk
100223,22,44700.0,Employed,,Mortgage,14200,60,10.41,714.0,5500,30,1,0,0.3176733780760626,30-59 DPD,High Risk,0.08771506094264467,Low Risk
100224,33,33100.0,Contract,2.1,Unsecured Personal Loan,6300,36,8.76,675.0,12300,60,0,0,0.1903323262839879,60-89 DPD,Medium Risk,0.12299817170572483,Low Risk
100225,49,34000.0,Employed,6.6,Auto Loan,4600,60,8.16,544.0,5900,0,3,0,0.1352941176470588,Current,High Risk,0.20845254784759057,Medium Risk
100226,39,37100.0,Employed,5.4,Unsecured Personal Loan,10600,36,3.69,615.0,5300,0,0,0,0.2857142857142857,Current,Medium Risk,0.03785056428037088,Low Risk
100227,27,33700.0,Employed,13.4,Unsecured Personal Loan,12400,24,6.36,695.0,6300,0,1,0,0.3679525222551928,Current,High Risk,0.06313172300921976,Low Risk
100228,31,58800.0,Employed,,Mortgage,10500,48,10.2,617.0,7600,0,1,1,0.1785714285714285,Current,High Risk,0.05785759585226794,Low Risk
100229,45,109700.0,Employed,4.2,Auto Loan,6600,36,7.61,696.0,9600,20,1,0,0.0601640838650865,Current,High Risk,0.024127412746638106,Low Risk
100230,31,27500.0,Employed,5.4,Unsecured Personal Loan,10500,36,9.48,735.0,11700,0,0,0,0.3818181818181818,Current,Low Risk,0.03603717096921963,Low Risk
100231,40,,Employed,11.4,Unsecured Personal Loan,15700,36,12.8,757.0,700,0,0,0,,Current,Low Risk,0.0463248577810811,Low Risk
100232,38,34700.0,Employed,2.6,Mortgage,13000,48,10.62,582.0,5600,10,0,0,0.3746397694524495,Current,Medium Risk,0.08025456316132862,Low Risk
100233,31,131900.0,Contract,2.0,Auto Loan,14900,48,7.78,856.0,7500,0,0,0,0.112964366944655,Current,Low Risk,0.0026804782227565203,Low Risk
100234,59,24300.0,Retired,0.1,Unsecured Personal Loan,8900,36,5.97,741.0,28400,20,1,0,0.3662551440329218,Current,High Risk,0.05899772260645515,Low Risk
100235,44,82400.0,Unemployed,8.8,Unsecured Personal Loan,27000,24,-0.16,680.0,4600,0,1,0,0.3276699029126213,Current,High Risk,0.0233467257760505,Low Risk
100236,18,84000.0,Contract,8.1,Unsecured Personal Loan,6600,36,6.99,767.0,11100,60,2,0,0.0785714285714285,60-89 DPD,High Risk,0.08220401000631422,Low Risk
100237,40,27500.0,Employed,0.6,Mortgage,17900,36,6.52,869.0,28200,0,0,0,0.6509090909090909,Current,Low Risk,0.014113228597627087,Low Risk
100238,31,48300.0,Retired,4.3,Auto Loan,108800,24,8.67,565.0,3900,0,1,0,2.2525879917184266,Current,High Risk,0.35610575926367216,Medium Risk
100239,47,82000.0,Employed,3.1,Unsecured Personal Loan,17800,48,7.04,662.0,13000,0,2,0,0.2170731707317073,Current,High Risk,0.04808457204563232,Low Risk
100240,30,30000.0,Retired,0.6,Auto Loan,11800,36,6.54,,5600,0,1,0,0.3933333333333333,Current,High Risk,0.054077805365991966,Low Risk
100241,37,32800.0,Retired,19.7,Auto Loan,9700,24,2.16,,7000,90,0,0,0.2957317073170731,90+ DPD,High Risk,0.19453354056365962,Low Risk
100242,43,27200.0,Unemployed,,Unsecured Personal Loan,24900,12,4.68,709.0,5600,0,0,0,0.9154411764705882,Current,Low Risk,0.04190636582177081,Low Risk
100243,47,21900.0,Retired,0.3,Unsecured Personal Loan,5700,24,8.93,677.0,5900,20,0,0,0.2602739726027397,Current,Low Risk,0.0750104064288821,Low Risk
100244,26,26200.0,Self-Employed,,Auto Loan,7500,60,12.65,628.0,66500,0,0,0,0.2862595419847328,Current,Medium Risk,0.026600037828758864,Low Risk
100245,35,19700.0,Employed,6.7,Auto Loan,10500,24,7.21,516.0,17900,0,0,0,0.532994923857868,Current,Medium Risk,0.08853458947082417,Low Risk
100246,33,36900.0,Employed,0.2,Auto Loan,28100,24,8.48,710.0,21400,0,3,0,0.7615176151761517,Current,High Risk,0.1412324292458911,Low Risk
100247,31,24700.0,Self-Employed,5.4,Mortgage,16800,36,10.36,796.0,14000,0,0,0,0.680161943319838,Current,Low Risk,0.02758578169689245,Low Risk
100248,56,204000.0,Employed,3.8,Unsecured Personal Loan,7500,24,5.07,633.0,3200,0,0,0,0.0367647058823529,Current,Medium Risk,0.00253966958647198,Low Risk
100249,42,16700.0,Self-Employed,0.5,Unsecured Personal Loan,11100,12,8.6,715.0,13000,0,0,0,0.6646706586826348,Current,Low Risk,0.04689595665418821,Low Risk
100250,25,42800.0,Retired,0.9,Mortgage,9200,24,5.28,555.0,21000,60,1,0,0.2149532710280373,60-89 DPD,High Risk,0.21549089484824976,Medium Risk
100251,47,55100.0,Employed,4.2,Unsecured Personal Loan,8700,36,10.09,717.0,5400,0,2,0,0.1578947368421052,Current,High Risk,0.07111923006269265,Low Risk
100252,59,,Unemployed,1.8,Auto Loan,24000,36,7.95,649.0,19500,0,1,0,,Current,High Risk,0.07236554472564365,Low Risk
100253,48,43800.0,Contract,13.9,Auto Loan,5900,24,8.4,619.0,16200,0,0,0,0.1347031963470319,Current,Medium Risk,0.038639973414344095,Low Risk
100254,23,67100.0,Contract,8.5,Auto Loan,35100,36,5.15,619.0,36200,0,0,0,0.5230998509687034,Current,Medium Risk,0.022401143790732464,Low Risk
100255,33,19800.0,Retired,20.5,Unsecured Personal Loan,22000,60,9.62,649.0,7400,60,1,1,1.1111111111111112,60-89 DPD,High Risk,0.33488103008493375,Medium Risk
100256,51,83800.0,Employed,1.5,Auto Loan,25700,24,13.75,711.0,4600,0,0,0,0.3066825775656324,Current,Low Risk,0.033559766369495626,Low Risk
100257,31,44800.0,Retired,17.5,Mortgage,10100,24,4.48,,7700,0,0,0,0.2254464285714285,Current,Low Risk,0.02553041559918903,Low Risk
100258,42,25500.0,Unemployed,2.8,Auto Loan,12200,24,6.48,648.0,27000,0,0,0,0.4784313725490196,Current,Medium Risk,0.03439274765638098,Low Risk
100259,46,,Employed,,Unsecured Personal Loan,5700,36,8.19,,2800,0,0,0,,Current,Low Risk,0.038872114559354604,Low Risk
100260,29,48000.0,Employed,0.3,Unsecured Personal Loan,9800,48,9.86,592.0,2300,0,0,0,0.2041666666666666,Current,Medium Risk,0.04668038283158022,Low Risk
100261,37,37700.0,Unemployed,0.3,Unsecured Personal Loan,18000,24,5.82,824.0,10500,10,0,0,0.4774535809018567,Current,Low Risk,0.020694192302574285,Low Risk
100262,18,47500.0,Employed,5.9,Unsecured Personal Loan,29100,48,-1.0,612.0,7300,0,0,0,0.6126315789473684,Current,Medium Risk,0.026499427392217646,Low Risk
100263,28,22900.0,Self-Employed,3.1,Unsecured Personal Loan,6900,12,11.58,626.0,10000,0,0,0,0.3013100436681222,Current,Medium Risk,0.06725139739222846,Low Risk
100264,35,39500.0,Self-Employed,1.3,Mortgage,10700,36,9.78,602.0,19200,20,0,0,0.270886075949367,Current,Medium Risk,0.06306693760402053,Low Risk
100265,26,17900.0,Employed,4.8,Auto Loan,12200,48,2.27,824.0,6700,0,0,0,0.6815642458100558,Current,Low Risk,0.015592499225085892,Low Risk
100266,54,34400.0,Self-Employed,1.5,Auto Loan,5800,24,5.68,724.0,2700,30,0,0,0.1686046511627906,30-59 DPD,Medium Risk,0.04907520105771314,Low Risk
100267,24,23100.0,Unemployed,4.3,Auto Loan,19000,36,12.2,605.0,41400,0,0,0,0.8225108225108225,Current,Medium Risk,0.053102908300961246,Low Risk
100268,34,25100.0,Employed,2.2,Unsecured Personal Loan,8700,24,11.84,768.0,4900,30,0,0,0.346613545816733,30-59 DPD,Medium Risk,0.07636297075488663,Low Risk
100269,39,67400.0,Employed,8.7,Mortgage,11900,48,10.32,696.0,4700,0,0,0,0.1765578635014836,Current,Low Risk,0.02434231387635317,Low Risk
100270,52,62700.0,Employed,8.6,Unsecured Personal Loan,10200,12,6.97,701.0,21400,0,0,0,0.1626794258373205,Current,Low Risk,0.02357792058102217,Low Risk
100271,24,49200.0,Employed,3.2,Unsecured Personal Loan,8300,48,7.75,652.0,7600,0,0,0,0.1686991869918699,Current,Low Risk,0.029298477046454163,Low Risk
100272,50,21000.0,Contract,2.2,Unsecured Personal Loan,13300,24,7.11,620.0,9500,0,0,0,0.6333333333333333,Current,Medium Risk,0.060157357781736816,Low Risk
100273,38,31000.0,Employed,2.3,Mortgage,11700,48,10.88,707.0,13900,0,1,0,0.3774193548387096,Current,High Risk,0.061636109214791665,Low Risk
100274,28,66600.0,Self-Employed,8.2,Mortgage,10700,24,4.87,636.0,21100,0,0,0,0.1606606606606606,Current,Medium Risk,0.01695988959098265,Low Risk
100275,43,,Employed,2.0,Unsecured Personal Loan,8600,48,5.08,825.0,7800,0,0,0,,Current,Low Risk,0.014131064962733074,Low Risk
100276,40,115800.0,Employed,1.2,Mortgage,16200,24,10.53,578.0,28700,0,0,0,0.1398963730569948,Current,Medium Risk,0.016686064902312076,Low Risk
100277,32,44200.0,Contract,0.4,Unsecured Personal Loan,36000,60,7.37,803.0,2200,0,3,0,0.8144796380090497,Current,High Risk,0.08202001446624903,Low Risk
100278,39,40000.0,Unemployed,3.1,Unsecured Personal Loan,14500,12,11.64,671.0,16800,20,0,0,0.3625,Current,Low Risk,0.07342493766872563,Low Risk
100279,34,31100.0,Employed,3.3,Mortgage,24300,24,5.49,704.0,5500,10,0,0,0.7813504823151125,Current,Low Risk,0.05099426619142085,Low Risk
100280,39,38800.0,Employed,9.2,Mortgage,5800,36,7.34,747.0,25900,0,0,0,0.1494845360824742,Current,Low Risk,0.019433598107449598,Low Risk
100281,45,33600.0,Employed,1.3,Auto Loan,14700,12,4.73,,10900,0,1,0,0.4375,Current,High Risk,0.06316271883903238,Low Risk
100282,54,51700.0,Employed,2.4,Auto Loan,6900,24,7.52,749.0,6200,0,1,1,0.1334622823984526,Current,High Risk,0.03684136117178936,Low Risk
100283,26,58600.0,Self-Employed,8.3,Mortgage,5500,60,3.06,,15700,0,0,0,0.0938566552901023,Current,Low Risk,0.011325719500826057,Low Risk
100284,59,24500.0,Employed,8.7,Auto Loan,8600,60,6.04,622.0,18500,30,0,0,0.3510204081632653,30-59 DPD,Medium Risk,0.07941257239255292,Low Risk
100285,18,18700.0,Employed,2.4,Mortgage,27300,24,3.19,606.0,15500,0,0,0,1.4598930481283423,Current,Medium Risk,0.05410748446963018,Low Risk
100286,36,14500.0,Employed,3.1,Auto Loan,23600,60,9.58,580.0,4800,0,2,1,1.6275862068965516,Current,High Risk,0.2179274122107615,Medium Risk
100287,44,46800.0,Contract,1.8,Mortgage,15500,36,9.65,663.0,7100,10,0,0,0.3311965811965811,Current,Low Risk,0.04655141568733607,Low Risk
100288,41,20900.0,Retired,13.5,Mortgage,5300,24,2.31,711.0,9900,0,0,0,0.2535885167464114,Current,Low Risk,0.025664181880766447,Low Risk
100289,32,12400.0,Employed,0.6,Unsecured Personal Loan,11900,48,11.5,736.0,9600,30,2,1,0.9596774193548387,30-59 DPD,High Risk,0.21023504687839467,Medium Risk
100290,36,44100.0,Unemployed,,Mortgage,16000,36,14.99,699.0,16700,30,2,0,0.3628117913832199,30-59 DPD,High Risk,0.17981314637697707,Low Risk
100291,33,,Employed,5.8,Unsecured Personal Loan,14800,60,7.64,627.0,2400,0,3,0,,Current,High Risk,0.16023085116067887,Low Risk
100292,32,36200.0,Employed,3.8,Unsecured Personal Loan,4400,24,5.58,710.0,12500,0,1,0,0.1215469613259668,Current,High Risk,0.04233747180354082,Low Risk
100293,46,55200.0,Unemployed,0.2,Auto Loan,7800,36,15.97,690.0,8100,0,3,0,0.1413043478260869,Current,High Risk,0.13353727714748478,Low Risk
100294,42,37800.0,Contract,3.2,Unsecured Personal Loan,12900,12,3.54,755.0,5500,0,0,0,0.3412698412698412,Current,Low Risk,0.022183133756973072,Low Risk
100295,31,34600.0,Retired,2.6,Auto Loan,18400,12,7.56,742.0,5900,0,1,0,0.5317919075144508,Current,High Risk,0.052888032779110514,Low Risk
100296,47,57500.0,Self-Employed,0.9,Mortgage,3600,12,8.04,,8500,10,1,0,0.0626086956521739,Current,High Risk,0.05042822556647288,Low Risk
100297,41,,Employed,5.3,Unsecured Personal Loan,12100,60,11.54,608.0,800,0,0,0,,Current,Medium Risk,0.06148525255932172,Low Risk
100298,46,41500.0,Unemployed,17.7,Unsecured Personal Loan,14600,48,8.58,628.0,6100,0,0,0,0.3518072289156626,Current,Medium Risk,0.04415850120225359,Low Risk
100299,44,42700.0,Employed,4.1,Mortgage,22200,48,6.0,636.0,5400,0,3,0,0.5199063231850117,Current,High Risk,0.14925849900110869,Low Risk
100300,30,26000.0,Self-Employed,6.3,Unsecured Personal Loan,20200,36,4.65,655.0,14400,20,0,0,0.7769230769230769,Current,Low Risk,0.060789374787554716,Low Risk
100301,32,59600.0,Employed,0.4,Unsecured Personal Loan,18900,24,6.47,701.0,5600,0,1,0,0.3171140939597315,Current,High Risk,0.0432200625387462,Low Risk
100302,45,33300.0,Self-Employed,2.7,Unsecured Personal Loan,8300,24,4.48,737.0,8500,30,0,0,0.2492492492492492,30-59 DPD,Medium Risk,0.04287631304223873,Low Risk
100303,44,,Employed,0.6,Auto Loan,4300,24,7.64,676.0,29100,0,0,0,,Current,Low Risk,0.02801748905855947,Low Risk
100304,38,47500.0,Employed,4.7,Auto Loan,10600,24,5.81,681.0,19900,0,0,0,0.2231578947368421,Current,Low Risk,0.025365354226418675,Low Risk
100305,39,23200.0,Contract,13.9,Mortgage,24400,48,3.02,691.0,18600,30,0,0,1.0517241379310345,30-59 DPD,Medium Risk,0.05596112779385771,Low Risk
100306,51,36800.0,Employed,5.4,Unsecured Personal Loan,30800,36,11.27,639.0,7000,30,0,0,0.8369565217391304,30-59 DPD,Medium Risk,0.15373363039128923,Low Risk
100307,32,36200.0,Employed,0.4,Mortgage,20500,12,6.01,606.0,14500,0,0,0,0.5662983425414364,Current,Medium Risk,0.05174747884165849,Low Risk
100308,43,62500.0,Employed,2.2,Auto Loan,17300,12,3.7,540.0,8400,0,0,0,0.2768,Current,Medium Risk,0.04288944933416192,Low Risk
100309,36,46000.0,Employed,4.0,Unsecured Personal Loan,16800,12,7.0,624.0,8600,20,0,0,0.3652173913043478,Current,Medium Risk,0.07365096183924169,Low Risk
100310,36,179500.0,Employed,2.6,Auto Loan,9600,36,7.71,718.0,13200,0,0,0,0.0534818941504178,Current,Low Risk,0.002444209273725618,Low Risk
100311,49,54700.0,Employed,9.0,Auto Loan,12400,60,2.26,624.0,6500,0,0,0,0.2266910420475319,Current,Medium Risk,0.02210440062532095,Low Risk
100312,46,72800.0,Contract,8.4,Auto Loan,36400,36,8.49,661.0,28100,60,1,0,0.5,60-89 DPD,High Risk,0.1722207045915766,Low Risk
100313,46,48000.0,Employed,,Unsecured Personal Loan,7600,48,4.36,717.0,8800,0,0,0,0.1583333333333333,Current,Low Risk,0.01888947443763362,Low Risk
100314,51,36500.0,Retired,2.3,Unsecured Personal Loan,35200,36,12.63,722.0,15300,0,0,0,0.9643835616438357,Current,Low Risk,0.057829869257567675,Low Risk
100315,38,18800.0,Self-Employed,1.5,Unsecured Personal Loan,11000,24,9.07,594.0,27400,0,0,1,0.5851063829787234,Current,Medium Risk,0.06028751027112106,Low Risk
100316,45,21300.0,Employed,0.6,Unsecured Personal Loan,29600,12,6.3,760.0,20400,0,0,0,1.3896713615023475,Current,Low Risk,0.0429341137567935,Low Risk
100317,35,31200.0,Self-Employed,2.2,Auto Loan,5700,48,5.26,770.0,3700,10,0,0,0.1826923076923076,Current,Low Risk,0.021277533002587775,Low Risk
100318,41,26800.0,Employed,2.7,Unsecured Personal Loan,19000,48,7.19,590.0,13500,0,0,0,0.708955223880597,Current,Medium Risk,0.061659585058642205,Low Risk
100319,37,33100.0,Unemployed,5.6,Auto Loan,8600,24,9.34,614.0,18000,0,1,0,0.2598187311178247,Current,High Risk,0.07724418806994218,Low Risk
100320,39,37400.0,Employed,5.4,Unsecured Personal Loan,5700,36,7.42,775.0,18500,0,2,0,0.1524064171122994,Current,High Risk,0.04886816869937681,Low Risk
100321,44,47300.0,Employed,0.4,Unsecured Personal Loan,15200,36,6.85,668.0,4500,10,1,1,0.321353065539112,Current,High Risk,0.07262224478055182,Low Risk
100322,30,35100.0,Contract,2.5,Auto Loan,24500,36,7.68,502.0,6200,0,0,0,0.698005698005698,Current,Medium Risk,0.0863161069109113,Low Risk
100323,59,46300.0,Contract,1.0,Unsecured Personal Loan,8000,60,5.69,568.0,19900,60,0,0,0.1727861771058315,60-89 DPD,Medium Risk,0.12171776795156469,Low Risk
100324,28,37500.0,Contract,0.9,Mortgage,5400,36,6.47,660.0,5800,0,0,0,0.144,Current,Low Risk,0.027785105599552964,Low Risk
100325,26,13500.0,Employed,8.8,Unsecured Personal Loan,12600,36,1.24,587.0,8000,120,0,1,0.9333333333333332,90+ DPD,High Risk,0.4858250889611089,High Risk
100326,50,22700.0,Unemployed,0.2,Unsecured Personal Loan,12700,12,10.42,647.0,29800,0,3,1,0.5594713656387665,Current,High Risk,0.19244855215126136,Low Risk
100327,46,33800.0,Employed,2.7,Mortgage,18600,12,8.4,683.0,9600,20,0,0,0.5502958579881656,Current,Low Risk,0.0800724866509367,Low Risk
100328,44,19800.0,Employed,0.9,Auto Loan,23600,24,5.18,797.0,6000,0,0,1,1.191919191919192,Current,Low Risk,0.03189727623870518,Low Risk
100329,44,49000.0,Employed,10.6,Unsecured Personal Loan,12900,12,13.2,657.0,5400,0,0,0,0.2632653061224489,Current,Low Risk,0.06696286645980214,Low Risk
100330,38,78100.0,Self-Employed,4.1,Unsecured Personal Loan,40700,48,7.76,766.0,12500,30,1,1,0.5211267605633803,30-59 DPD,High Risk,0.05575664345364343,Low Risk
100331,29,66800.0,Employed,1.3,Auto Loan,15300,48,4.39,794.0,3900,30,1,0,0.2290419161676646,30-59 DPD,High Risk,0.03288570375280239,Low Risk
